timestamp,average,minimum,maximum
2023-09-18T08:38:00.000Z,20.468,1.94,80.19
2023-09-18T08:43:00.000Z,5.908,2.52,23.42
2023-09-18T08:48:00.000Z,2.628,2.4,2.99
2023-09-18T08:53:00.000Z,2.823,2.55,3.09
2023-09-18T08:58:00.000Z,2.815,2.56,2.99
2023-09-18T07:38:00.000Z,1.574,1.39,1.77
2023-09-18T07:43:00.000Z,1.531,1.37,1.67
2023-09-18T07:48:00.000Z,1.496,1.24,1.65
2023-09-18T07:53:00.000Z,1.68,1.51,1.94
2023-09-18T07:58:00.000Z,1.601,1.46,1.78
2023-09-18T08:03:00.000Z,1.664,1.45,1.83
2023-09-18T08:08:00.000Z,1.678,1.41,1.96
2023-09-18T08:13:00.000Z,1.687,1.5,1.91
2023-09-18T08:18:00.000Z,1.611,1.42,1.81
2023-09-18T08:23:00.000Z,6.32,1.34,41.75
2023-09-18T08:28:00.000Z,1.941,1.75,2.27
2023-09-18T08:33:00.000Z,2.035,1.9,2.23
2023-09-18T06:38:00.000Z,1.526,1.35,1.81
2023-09-18T06:43:00.000Z,1.49,1.36,1.7
2023-09-18T06:48:00.000Z,1.527,1.38,1.68
2023-09-18T06:53:00.000Z,1.562,1.38,1.81
2023-09-18T06:58:00.000Z,2.144,1.32,8.97
2023-09-18T07:03:00.000Z,1.5,1.25,1.72
2023-09-18T07:08:00.000Z,1.567,1.42,1.8
2023-09-18T07:13:00.000Z,1.461,1.35,1.66
2023-09-18T07:18:00.000Z,1.462,1.31,1.69
2023-09-18T07:23:00.000Z,1.546,1.46,1.68
2023-09-18T07:28:00.000Z,1.575,1.37,1.78
2023-09-18T07:33:00.000Z,1.58,1.35,2.06
2023-09-18T05:38:00.000Z,1.622,1.39,1.78
2023-09-18T05:43:00.000Z,1.656,1.53,1.86
2023-09-18T05:48:00.000Z,1.625,1.45,1.82
2023-09-18T05:53:00.000Z,1.819,1.59,2.45
2023-09-18T05:58:00.000Z,1.606,1.46,1.8
2023-09-18T06:03:00.000Z,1.695,1.56,1.83
2023-09-18T06:08:00.000Z,1.741,1.33,3.07
2023-09-18T06:13:00.000Z,1.724,1.55,1.91
2023-09-18T06:18:00.000Z,6.318,1.44,43.51
2023-09-18T06:23:00.000Z,2.277,1.49,3.46
2023-09-18T06:28:00.000Z,1.609,1.42,1.79
2023-09-18T06:33:00.000Z,1.581,1.41,1.75
2023-09-18T04:37:00.000Z,1.606,1.32,1.89
2023-09-18T04:42:00.000Z,1.58,1.31,1.8
2023-09-18T04:47:00.000Z,1.604,1.43,1.93
2023-09-18T04:52:00.000Z,1.666,1.42,1.9
2023-09-18T04:57:00.000Z,1.607,1.44,1.77
2023-09-18T05:03:00.000Z,1.664,1.52,1.76
2023-09-18T05:08:00.000Z,1.527,1.39,1.65
2023-09-18T05:13:00.000Z,1.498,1.39,1.64
2023-09-18T05:18:00.000Z,1.558,1.38,1.76
2023-09-18T05:23:00.000Z,1.56,1.44,1.66
2023-09-18T05:28:00.000Z,1.669,1.47,1.83
2023-09-18T05:33:00.000Z,1.636,1.48,1.98
2023-09-18T03:37:00.000Z,1.668,1.45,2.08
2023-09-18T03:42:00.000Z,1.69,1.56,1.8
2023-09-18T03:47:00.000Z,1.654,1.47,1.85
2023-09-18T03:52:00.000Z,1.633,1.38,1.9
2023-09-18T03:57:00.000Z,1.703,1.53,1.94
2023-09-18T04:02:00.000Z,1.754,1.54,1.95
2023-09-18T04:07:00.000Z,1.822,1.66,2
2023-09-18T04:12:00.000Z,1.598,1.38,1.97
2023-09-18T04:17:00.000Z,1.686,1.54,1.85
2023-09-18T04:22:00.000Z,1.62,1.4,1.92
2023-09-18T04:27:00.000Z,1.668,1.39,1.91
2023-09-18T04:32:00.000Z,1.652,1.41,1.91
2023-09-18T02:37:00.000Z,1.706,1.4,2.02
2023-09-18T02:42:00.000Z,1.525,1.35,1.71
2023-09-18T02:47:00.000Z,1.54,1.44,1.62
2023-09-18T02:52:00.000Z,3.774,1.35,24.53
2023-09-18T02:57:00.000Z,1.543,1.4,1.73
2023-09-18T03:02:00.000Z,1.532,1.37,1.69
2023-09-18T03:07:00.000Z,1.545,1.41,1.66
2023-09-18T03:12:00.000Z,1.619,1.39,1.8
2023-09-18T03:17:00.000Z,1.681,1.49,2.09
2023-09-18T03:22:00.000Z,1.678,1.52,1.83
2023-09-18T03:27:00.000Z,1.665,1.5,1.85
2023-09-18T03:32:00.000Z,1.593,1.48,1.79
2023-09-18T01:37:00.000Z,1.634,1.47,1.91
2023-09-18T01:42:00.000Z,1.689,1.51,1.84
2023-09-18T01:47:00.000Z,1.726,1.48,2.02
2023-09-18T01:52:00.000Z,1.76,1.61,2.07
2023-09-18T01:57:00.000Z,1.704,1.38,1.89
2023-09-18T02:02:00.000Z,1.808,1.41,2.17
2023-09-18T02:07:00.000Z,1.692,1.45,1.84
2023-09-18T02:12:00.000Z,1.632,1.4,1.84
2023-09-18T02:17:00.000Z,1.597,1.36,1.96
2023-09-18T02:22:00.000Z,1.709,1.6,1.91
2023-09-18T02:27:00.000Z,1.599,1.43,1.86
2023-09-18T02:32:00.000Z,1.611,1.36,1.88
2023-09-18T00:36:00.000Z,1.569,1.4,1.9
2023-09-18T00:41:00.000Z,1.639,1.51,1.92
2023-09-18T00:46:00.000Z,1.574,1.39,1.95
2023-09-18T00:51:00.000Z,1.562,1.39,1.78
2023-09-18T00:57:00.000Z,1.621,1.46,1.83
2023-09-18T01:02:00.000Z,1.609,1.44,1.77
2023-09-18T01:07:00.000Z,1.555,1.39,1.75
2023-09-18T01:12:00.000Z,1.699,1.47,2.03
2023-09-18T01:17:00.000Z,1.605,1.47,1.74
2023-09-18T01:22:00.000Z,1.582,1.3,1.87
2023-09-18T01:27:00.000Z,1.671,1.56,1.82
2023-09-18T01:32:00.000Z,1.607,1.43,1.77
2023-09-17T23:36:00.000Z,1.626,1.44,1.79
2023-09-17T23:41:00.000Z,1.548,1.34,1.71
2023-09-17T23:46:00.000Z,1.49,1.36,1.63
2023-09-17T23:51:00.000Z,1.606,1.47,1.86
2023-09-17T23:56:00.000Z,1.536,1.29,1.79
2023-09-18T00:01:00.000Z,1.665,1.45,2.53
2023-09-18T00:06:00.000Z,1.583,1.32,1.84
2023-09-18T00:11:00.000Z,1.642,1.42,1.77
2023-09-18T00:16:00.000Z,1.652,1.56,1.81
2023-09-18T00:21:00.000Z,1.729,1.61,1.94
2023-09-18T00:26:00.000Z,1.687,1.58,1.82
2023-09-18T00:31:00.000Z,1.672,1.47,2
2023-09-17T22:36:00.000Z,1.695,1.56,1.9
2023-09-17T22:41:00.000Z,1.672,1.55,1.86
2023-09-17T22:46:00.000Z,1.765,1.58,2.41
2023-09-17T22:51:00.000Z,1.612,1.34,1.87
2023-09-17T22:56:00.000Z,1.634,1.37,1.88
2023-09-17T23:01:00.000Z,1.699,1.55,2.02
2023-09-17T23:06:00.000Z,1.572,1.3,1.75
2023-09-17T23:11:00.000Z,1.544,1.29,1.74
2023-09-17T23:16:00.000Z,1.681,1.51,1.94
2023-09-17T23:21:00.000Z,1.584,1.41,1.87
2023-09-17T23:26:00.000Z,1.539,1.43,1.69
2023-09-17T23:31:00.000Z,1.754,1.42,3.14
2023-09-17T21:36:00.000Z,1.632,1.45,1.78
2023-09-17T21:41:00.000Z,1.645,1.54,1.87
2023-09-17T21:46:00.000Z,1.62,1.48,1.76
2023-09-17T21:51:00.000Z,1.671,1.52,2.02
2023-09-17T21:56:00.000Z,1.811,1.5,2.05
2023-09-17T22:01:00.000Z,1.855,1.62,2.09
2023-09-17T22:06:00.000Z,1.784,1.42,1.97
2023-09-17T22:11:00.000Z,1.839,1.62,2
2023-09-17T22:16:00.000Z,1.757,1.57,2.1
2023-09-17T22:21:00.000Z,1.763,1.51,2.04
2023-09-17T22:26:00.000Z,1.79,1.59,2.1
2023-09-17T22:31:00.000Z,1.743,1.48,2.09
2023-09-17T20:35:00.000Z,1.651,1.38,1.83
2023-09-17T20:40:00.000Z,1.701,1.42,1.88
2023-09-17T20:45:00.000Z,1.732,1.56,1.95
2023-09-17T20:50:00.000Z,1.77,1.66,1.94
2023-09-17T20:56:00.000Z,1.681,1.46,1.89
2023-09-17T21:01:00.000Z,1.693,1.46,1.96
2023-09-17T21:06:00.000Z,1.618,1.46,1.9
2023-09-17T21:11:00.000Z,1.685,1.45,2.06
2023-09-17T21:16:00.000Z,1.586,1.35,1.77
2023-09-17T21:21:00.000Z,1.564,1.32,1.77
2023-09-17T21:26:00.000Z,1.613,1.47,1.86
2023-09-17T21:31:00.000Z,1.656,1.5,1.81
2023-09-17T19:35:00.000Z,1.728,1.54,2.11
2023-09-17T19:40:00.000Z,1.685,1.57,1.85
2023-09-17T19:45:00.000Z,1.613,1.33,1.88
2023-09-17T19:50:00.000Z,1.675,1.48,1.86
2023-09-17T19:55:00.000Z,1.708,1.51,1.86
2023-09-17T20:00:00.000Z,1.666,1.45,1.82
2023-09-17T20:05:00.000Z,1.658,1.46,1.9
2023-09-17T20:10:00.000Z,1.622,1.5,1.72
2023-09-17T20:15:00.000Z,1.697,1.4,1.93
2023-09-17T20:20:00.000Z,1.722,1.59,1.89
2023-09-17T20:25:00.000Z,1.626,1.35,1.8
2023-09-17T20:30:00.000Z,1.711,1.38,2.05
2023-09-17T18:35:00.000Z,1.627,1.47,1.75
2023-09-17T18:40:00.000Z,1.578,1.44,1.75
2023-09-17T18:45:00.000Z,1.534,1.37,1.73
2023-09-17T18:50:00.000Z,1.643,1.47,1.74
2023-09-17T18:55:00.000Z,1.658,1.54,1.88
2023-09-17T19:00:00.000Z,1.722,1.48,1.97
2023-09-17T19:05:00.000Z,1.772,1.62,1.93
2023-09-17T19:10:00.000Z,1.745,1.46,2.01
2023-09-17T19:15:00.000Z,1.75,1.65,1.86
2023-09-17T19:20:00.000Z,1.764,1.49,1.98
2023-09-17T19:25:00.000Z,1.702,1.44,2.02
2023-09-17T19:30:00.000Z,1.685,1.54,1.85
2023-09-17T17:35:00.000Z,1.574,1.45,1.76
2023-09-17T17:40:00.000Z,1.567,1.41,1.9
2023-09-17T17:45:00.000Z,1.605,1.45,1.92
2023-09-17T17:50:00.000Z,1.565,1.47,1.68
2023-09-17T17:55:00.000Z,1.715,1.58,1.97
2023-09-17T18:00:00.000Z,1.637,1.52,1.75
2023-09-17T18:05:00.000Z,1.634,1.47,1.75
2023-09-17T18:10:00.000Z,1.71,1.58,2
2023-09-17T18:15:00.000Z,1.617,1.48,1.78
2023-09-17T18:20:00.000Z,1.659,1.44,2.09
2023-09-17T18:25:00.000Z,1.651,1.45,1.84
2023-09-17T18:30:00.000Z,1.594,1.45,1.71
2023-09-17T16:34:00.000Z,1.557,1.36,1.66
2023-09-17T16:39:00.000Z,1.682,1.55,1.89
2023-09-17T16:44:00.000Z,1.582,1.35,1.88
2023-09-17T16:49:00.000Z,1.595,1.49,1.64
2023-09-17T16:55:00.000Z,1.61,1.35,2.1
2023-09-17T17:00:00.000Z,1.587,1.45,1.67
2023-09-17T17:05:00.000Z,1.571,1.35,1.77
2023-09-17T17:10:00.000Z,1.529,1.39,1.69
2023-09-17T17:15:00.000Z,1.605,1.36,1.8
2023-09-17T17:20:00.000Z,1.54,1.34,1.7
2023-09-17T17:25:00.000Z,1.501,1.37,1.63
2023-09-17T17:30:00.000Z,1.612,1.48,1.74
2023-09-17T15:34:00.000Z,1.517,1.39,1.65
2023-09-17T15:39:00.000Z,1.775,1.46,3.42
2023-09-17T15:44:00.000Z,1.539,1.39,1.69
2023-09-17T15:49:00.000Z,1.57,1.46,1.7
2023-09-17T15:54:00.000Z,1.546,1.45,1.7
2023-09-17T15:59:00.000Z,1.573,1.43,1.71
2023-09-17T16:04:00.000Z,1.571,1.46,1.74
2023-09-17T16:09:00.000Z,1.664,1.58,1.85
2023-09-17T16:14:00.000Z,1.65,1.48,2
2023-09-17T16:19:00.000Z,1.57,1.47,1.7
2023-09-17T16:24:00.000Z,1.635,1.48,1.89
2023-09-17T16:29:00.000Z,1.612,1.42,1.79
2023-09-17T14:34:00.000Z,1.556,1.4,1.78
2023-09-17T14:39:00.000Z,1.552,1.38,1.69
2023-09-17T14:44:00.000Z,1.605,1.45,1.94
2023-09-17T14:49:00.000Z,1.628,1.51,1.84
2023-09-17T14:54:00.000Z,1.616,1.49,1.76
2023-09-17T14:59:00.000Z,1.561,1.41,1.79
2023-09-17T15:04:00.000Z,1.535,1.43,1.7
2023-09-17T15:09:00.000Z,1.565,1.4,1.66
2023-09-17T15:14:00.000Z,1.543,1.41,1.73
2023-09-17T15:19:00.000Z,1.576,1.5,1.63
2023-09-17T15:24:00.000Z,1.561,1.44,1.68
2023-09-17T15:29:00.000Z,1.477,1.36,1.6
2023-09-17T13:34:00.000Z,1.696,1.57,1.78
2023-09-17T13:39:00.000Z,1.591,1.44,1.71
2023-09-17T13:44:00.000Z,1.661,1.41,1.83
2023-09-17T13:49:00.000Z,1.633,1.36,1.72
2023-09-17T13:54:00.000Z,1.553,1.4,1.75
2023-09-17T13:59:00.000Z,1.564,1.4,1.83
2023-09-17T14:04:00.000Z,1.574,1.37,1.76
2023-09-17T14:09:00.000Z,1.586,1.48,1.72
2023-09-17T14:14:00.000Z,1.56,1.38,1.65
2023-09-17T14:19:00.000Z,1.547,1.43,1.74
2023-09-17T14:24:00.000Z,1.508,1.37,1.71
2023-09-17T14:29:00.000Z,1.604,1.5,1.69
2023-09-17T12:33:00.000Z,12.835,2.05,47.21
2023-09-17T12:38:00.000Z,2.067,1.69,2.41
2023-09-17T12:43:00.000Z,4.522,2.06,19.36
2023-09-17T12:49:00.000Z,1.814,1.62,1.98
2023-09-17T12:54:00.000Z,1.732,1.4,2
2023-09-17T12:59:00.000Z,1.741,1.56,1.93
2023-09-17T13:04:00.000Z,1.738,1.63,1.87
2023-09-17T13:09:00.000Z,1.672,1.45,1.87
2023-09-17T13:14:00.000Z,1.676,1.56,1.86
2023-09-17T13:19:00.000Z,1.613,1.4,1.77
2023-09-17T13:24:00.000Z,1.688,1.56,1.81
2023-09-17T13:29:00.000Z,1.667,1.39,2.18
2023-09-17T11:33:00.000Z,2.102,1.8,2.29
2023-09-17T11:38:00.000Z,2.048,1.96,2.17
2023-09-17T11:43:00.000Z,2.026,1.84,2.29
2023-09-17T11:48:00.000Z,1.918,1.73,2.09
2023-09-17T11:53:00.000Z,1.943,1.67,2.14
2023-09-17T11:58:00.000Z,2.074,1.56,3.58
2023-09-17T12:03:00.000Z,3.455,1.68,11.85
2023-09-17T12:08:00.000Z,4.107,1.92,20.12
2023-09-17T12:13:00.000Z,9.199,1.46,21.78
2023-09-17T12:18:00.000Z,14.427,2.42,42.58
2023-09-17T12:23:00.000Z,17.033,1.62,54.36
2023-09-17T12:28:00.000Z,2.106,1.47,3.22
2023-09-17T10:33:00.000Z,3.283,1.96,11.89
2023-09-17T10:38:00.000Z,4.984,1.75,21.24
2023-09-17T10:43:00.000Z,2.26,2,2.76
2023-09-17T10:48:00.000Z,2.221,1.88,2.7
2023-09-17T10:53:00.000Z,2.208,1.83,2.72
2023-09-17T10:58:00.000Z,3.687,1.89,12.11
2023-09-17T11:03:00.000Z,2.592,1.85,5.27
2023-09-17T11:08:00.000Z,11.199,2.1,41.6
2023-09-17T11:13:00.000Z,11.169,2.15,38.67
2023-09-17T11:18:00.000Z,4.429,2.03,18.39
2023-09-17T11:23:00.000Z,2.083,1.9,2.37
2023-09-17T11:28:00.000Z,2.121,1.89,2.38
2023-09-17T09:33:00.000Z,2.133,1.73,2.41
2023-09-17T09:38:00.000Z,2.122,1.97,2.28
2023-09-17T09:43:00.000Z,2.01,1.77,2.31
2023-09-17T09:48:00.000Z,2.374,1.95,3.04
2023-09-17T09:53:00.000Z,3.685,2.14,12.23
2023-09-17T09:58:00.000Z,3.388,1.99,11.59
2023-09-17T10:03:00.000Z,2.465,2.03,3.28
2023-09-17T10:08:00.000Z,2.085,1.77,2.4
2023-09-17T10:13:00.000Z,15.128,2.31,40.9
2023-09-17T10:18:00.000Z,8.611,1.81,45.36
2023-09-17T10:23:00.000Z,3.369,2.14,5.97
2023-09-17T10:28:00.000Z,2.538,1.98,3.57
2023-09-17T08:32:00.000Z,1.875,1.74,2.02
2023-09-17T08:37:00.000Z,1.841,1.73,1.98
2023-09-17T08:42:00.000Z,2.259,1.72,2.87
2023-09-17T08:48:00.000Z,2.279,1.93,3.14
2023-09-17T08:53:00.000Z,8.36,2,26.87
2023-09-17T08:58:00.000Z,11.576,1.89,30.82
2023-09-17T09:03:00.000Z,2.192,1.96,3.22
2023-09-17T09:08:00.000Z,2.362,2.08,2.89
2023-09-17T09:13:00.000Z,7.719,2.25,20.62
2023-09-17T09:18:00.000Z,4.459,1.82,17.39
2023-09-17T09:23:00.000Z,2.54,1.92,3.42
2023-09-17T09:28:00.000Z,3.435,2.18,12.19
2023-09-17T07:32:00.000Z,2.075,1.83,2.38
2023-09-17T07:37:00.000Z,2.498,1.94,3.07
2023-09-17T07:42:00.000Z,2.743,1.93,3.66
2023-09-17T07:47:00.000Z,2.636,2.11,3.35
2023-09-17T07:52:00.000Z,2.557,2.08,4.25
2023-09-17T07:57:00.000Z,2.855,1.96,3.38
2023-09-17T08:02:00.000Z,2.282,1.86,3.43
2023-09-17T08:07:00.000Z,2.347,1.92,3.59
2023-09-17T08:12:00.000Z,2.469,1.89,3.16
2023-09-17T08:17:00.000Z,2.326,1.76,2.94
2023-09-17T08:22:00.000Z,2.127,1.75,3.68
2023-09-17T08:27:00.000Z,1.869,1.65,2.04
2023-09-17T06:32:00.000Z,2.084,1.85,2.34
2023-09-17T06:37:00.000Z,2.162,1.91,2.38
2023-09-17T06:42:00.000Z,2.994,2.04,10.19
2023-09-17T06:47:00.000Z,2.053,1.86,2.57
2023-09-17T06:52:00.000Z,2.031,1.71,2.28
2023-09-17T06:57:00.000Z,2.065,1.85,2.24
2023-09-17T07:02:00.000Z,2.27,1.93,3.76
2023-09-17T07:07:00.000Z,2.096,1.83,2.4
2023-09-17T07:12:00.000Z,2.118,1.81,2.49
2023-09-17T07:17:00.000Z,2.127,1.73,2.78
2023-09-17T07:22:00.000Z,2.19,1.95,2.48
2023-09-17T07:27:00.000Z,2.185,1.8,2.75
2023-09-17T05:32:00.000Z,2.337,1.85,3.78
2023-09-17T05:37:00.000Z,2.222,1.76,3.03
2023-09-17T05:42:00.000Z,2.388,1.93,3.54
2023-09-17T05:47:00.000Z,2.465,1.83,3.19
2023-09-17T05:52:00.000Z,2.427,2.04,2.81
2023-09-17T05:57:00.000Z,2.337,1.98,2.64
2023-09-17T06:02:00.000Z,2.62,1.76,3.53
2023-09-17T06:07:00.000Z,2.146,1.76,2.93
2023-09-17T06:12:00.000Z,2.969,1.95,3.67
2023-09-17T06:17:00.000Z,3.491,2.16,6.93
2023-09-17T06:22:00.000Z,7.522,2.28,42.17
2023-09-17T06:27:00.000Z,2.221,2.02,2.52
2023-09-17T04:31:00.000Z,2.783,1.71,3.81
2023-09-17T04:36:00.000Z,3.224,2.4,5.06
2023-09-17T04:41:00.000Z,2.29,1.98,2.6
2023-09-17T04:47:00.000Z,2.913,2.32,3.63
2023-09-17T04:52:00.000Z,2.564,1.91,3.93
2023-09-17T04:57:00.000Z,2.848,2.13,4.05
2023-09-17T05:02:00.000Z,2.288,1.94,3.19
2023-09-17T05:07:00.000Z,2.767,2.07,3.65
2023-09-17T05:12:00.000Z,2.343,1.91,3.19
2023-09-17T05:17:00.000Z,2.48,1.95,3.27
2023-09-17T05:22:00.000Z,2.574,1.92,3.54
2023-09-17T05:27:00.000Z,2.345,1.9,3.24
2023-09-17T03:31:00.000Z,1.813,1.7,1.97
2023-09-17T03:36:00.000Z,1.843,1.63,2
2023-09-17T03:41:00.000Z,1.774,1.63,1.87
2023-09-17T03:46:00.000Z,1.859,1.64,2.24
2023-09-17T03:51:00.000Z,1.812,1.71,1.91
2023-09-17T03:56:00.000Z,1.819,1.66,2.05
2023-09-17T04:01:00.000Z,1.708,1.59,1.84
2023-09-17T04:06:00.000Z,1.808,1.71,1.89
2023-09-17T04:11:00.000Z,1.781,1.64,2.11
2023-09-17T04:16:00.000Z,23.812,2.28,91.67
2023-09-17T04:21:00.000Z,2.138,1.72,2.44
2023-09-17T04:26:00.000Z,2.321,1.66,3.14
2023-09-17T02:31:00.000Z,1.931,1.74,2.06
2023-09-17T02:36:00.000Z,2.06,1.85,2.39
2023-09-17T02:41:00.000Z,2.266,1.76,2.74
2023-09-17T02:46:00.000Z,2.315,1.85,3.22
2023-09-17T02:51:00.000Z,2.532,1.68,3.79
2023-09-17T02:56:00.000Z,1.885,1.72,2.01
2023-09-17T03:01:00.000Z,2.136,1.7,4.61
2023-09-17T03:06:00.000Z,1.793,1.57,1.93
2023-09-17T03:11:00.000Z,1.838,1.71,2.02
2023-09-17T03:16:00.000Z,1.857,1.71,2.24
2023-09-17T03:21:00.000Z,1.825,1.62,1.96
2023-09-17T03:26:00.000Z,1.799,1.62,1.97
2023-09-17T01:31:00.000Z,2.708,2.17,3.22
2023-09-17T01:36:00.000Z,7.784,2,39.26
2023-09-17T01:41:00.000Z,2.264,1.89,2.74
2023-09-17T01:46:00.000Z,8.482,1.94,39.21
2023-09-17T01:51:00.000Z,2.52,2.25,2.77
2023-09-17T01:56:00.000Z,10.619,1.91,39.04
2023-09-17T02:01:00.000Z,6.446,2,40.79
2023-09-17T02:06:00.000Z,2.371,1.85,3.97
2023-09-17T02:11:00.000Z,1.949,1.84,2.13
2023-09-17T02:16:00.000Z,3.292,1.77,14.37
2023-09-17T02:21:00.000Z,2.312,1.87,2.88
2023-09-17T02:26:00.000Z,1.878,1.72,2
2023-09-17T00:30:00.000Z,0.984,0.82,1.18
2023-09-17T00:35:00.000Z,0.927,0.76,1.07
2023-09-17T00:41:00.000Z,0.976,0.86,1.14
2023-09-17T00:46:00.000Z,14.047,0.86,99.66
2023-09-17T00:51:00.000Z,13.236,1.77,70.5
2023-09-17T00:56:00.000Z,2.029,1.81,2.49
2023-09-17T01:01:00.000Z,2.006,1.84,2.24
2023-09-17T01:06:00.000Z,2.026,1.68,2.21
2023-09-17T01:11:00.000Z,1.974,1.73,2.36
2023-09-17T01:16:00.000Z,2.481,1.95,2.94
2023-09-17T01:21:00.000Z,7.954,2.03,20.85
2023-09-17T01:26:00.000Z,3.067,1.95,4.38
2023-09-16T23:30:00.000Z,1.33,1,1.53
2023-09-16T23:35:00.000Z,1.27,1.12,1.44
2023-09-16T23:40:00.000Z,1.084,0.88,1.5
2023-09-16T23:45:00.000Z,1.146,0.9,1.32
2023-09-16T23:50:00.000Z,1.167,1.02,1.37
2023-09-16T23:55:00.000Z,1.174,0.94,1.49
2023-09-17T00:00:00.000Z,3.7,0.91,22.67
2023-09-17T00:05:00.000Z,1.105,0.97,1.26
2023-09-17T00:10:00.000Z,1.069,0.83,1.21
2023-09-17T00:15:00.000Z,1.049,0.85,1.38
2023-09-17T00:20:00.000Z,0.951,0.82,1.1
2023-09-17T00:25:00.000Z,0.967,0.78,1.18
2023-09-16T22:30:00.000Z,1.166,0.96,1.46
2023-09-16T22:35:00.000Z,1.1,0.84,1.35
2023-09-16T22:40:00.000Z,1.046,0.94,1.22
2023-09-16T22:45:00.000Z,1.091,1.03,1.2
2023-09-16T22:50:00.000Z,1.157,0.98,1.4
2023-09-16T22:55:00.000Z,1.103,0.93,1.37
2023-09-16T23:00:00.000Z,1.116,0.85,1.41
2023-09-16T23:05:00.000Z,1.055,0.9,1.26
2023-09-16T23:10:00.000Z,1.1,0.82,1.34
2023-09-16T23:15:00.000Z,1.083,0.85,1.28
2023-09-16T23:20:00.000Z,1.094,0.87,1.29
2023-09-16T23:25:00.000Z,1.073,0.88,1.32
2023-09-16T21:30:00.000Z,1.074,0.86,1.4
2023-09-16T21:35:00.000Z,1.271,0.83,3.1
2023-09-16T21:40:00.000Z,1.067,0.79,1.39
2023-09-16T21:45:00.000Z,1.089,0.84,1.41
2023-09-16T21:50:00.000Z,1.055,0.84,1.21
2023-09-16T21:55:00.000Z,1.029,0.74,1.25
2023-09-16T22:00:00.000Z,1.049,0.87,1.33
2023-09-16T22:05:00.000Z,1.095,0.8,1.36
2023-09-16T22:10:00.000Z,1.153,0.97,1.31
2023-09-16T22:15:00.000Z,1.115,0.89,1.38
2023-09-16T22:20:00.000Z,1.153,1,1.61
2023-09-16T22:25:00.000Z,1.204,0.96,1.64
2023-09-16T20:29:00.000Z,0.97,0.8,1.08
2023-09-16T20:34:00.000Z,1.002,0.96,1.11
2023-09-16T20:40:00.000Z,0.988,0.74,1.14
2023-09-16T20:45:00.000Z,0.945,0.75,1.08
2023-09-16T20:50:00.000Z,0.95,0.79,1.2
2023-09-16T20:55:00.000Z,0.922,0.78,1.08
2023-09-16T21:00:00.000Z,0.935,0.8,1.1
2023-09-16T21:05:00.000Z,0.953,0.77,1.11
2023-09-16T21:10:00.000Z,0.979,0.82,1.36
2023-09-16T21:15:00.000Z,0.994,0.83,1.1
2023-09-16T21:20:00.000Z,0.961,0.78,1.15
2023-09-16T21:25:00.000Z,1.113,0.92,1.48
2023-09-16T19:29:00.000Z,1.148,0.93,1.43
2023-09-16T19:34:00.000Z,1.226,1.01,1.41
2023-09-16T19:39:00.000Z,1.189,0.93,1.4
2023-09-16T19:44:00.000Z,1.217,0.97,1.35
2023-09-16T19:49:00.000Z,1.145,0.95,1.48
2023-09-16T19:54:00.000Z,1.172,1,1.71
2023-09-16T19:59:00.000Z,1.088,0.98,1.23
2023-09-16T20:04:00.000Z,1.11,0.92,1.36
2023-09-16T20:09:00.000Z,1.049,0.8,1.23
2023-09-16T20:14:00.000Z,1.053,0.96,1.11
2023-09-16T20:19:00.000Z,1.058,0.82,1.26
2023-09-16T20:24:00.000Z,0.993,0.78,1.21
2023-09-16T18:29:00.000Z,1.061,0.9,1.44
2023-09-16T18:34:00.000Z,1.043,0.86,1.21
2023-09-16T18:39:00.000Z,1.064,0.9,1.37
2023-09-16T18:44:00.000Z,1.073,0.88,1.22
2023-09-16T18:49:00.000Z,1.049,0.85,1.28
2023-09-16T18:54:00.000Z,1.023,0.84,1.14
2023-09-16T18:59:00.000Z,1.027,0.82,1.17
2023-09-16T19:04:00.000Z,1.055,0.92,1.46
2023-09-16T19:09:00.000Z,1.036,0.9,1.17
2023-09-16T19:14:00.000Z,1.083,0.93,1.22
2023-09-16T19:19:00.000Z,1.148,0.97,1.38
2023-09-16T19:24:00.000Z,1.177,0.81,1.48
2023-09-16T17:29:00.000Z,1.384,1.18,1.57
2023-09-16T17:34:00.000Z,1.474,1,2.03
2023-09-16T17:39:00.000Z,1.498,1.11,1.96
2023-09-16T17:44:00.000Z,1.652,1.23,3.21
2023-09-16T17:49:00.000Z,1.391,1.26,1.66
2023-09-16T17:54:00.000Z,1.313,1,1.46
2023-09-16T17:59:00.000Z,1.22,1.04,1.42
2023-09-16T18:04:00.000Z,1.221,0.96,1.54
2023-09-16T18:09:00.000Z,1.229,0.91,1.45
2023-09-16T18:14:00.000Z,1.203,1.04,1.42
2023-09-16T18:19:00.000Z,1.197,0.93,1.58
2023-09-16T18:24:00.000Z,1.096,0.93,1.51
2023-09-16T16:28:00.000Z,1.125,1.02,1.24
2023-09-16T16:33:00.000Z,1.075,1.07,1.08
2023-09-16T16:39:00.000Z,1.127,0.96,1.38
2023-09-16T16:44:00.000Z,1.215,1.02,1.49
2023-09-16T16:49:00.000Z,1.303,1.05,1.83
2023-09-16T16:54:00.000Z,1.276,1.1,1.57
2023-09-16T16:59:00.000Z,3.006,1.21,18.17
2023-09-16T17:04:00.000Z,1.269,0.98,1.48
2023-09-16T17:09:00.000Z,1.193,0.94,1.58
2023-09-16T17:14:00.000Z,1.204,0.91,1.57
