timestamp,average,minimum,maximum
2023-09-13T14:21:00.000Z,90.457,89.81,90.98
2023-09-13T14:27:00.000Z,91.03,89.38,93.51
2023-09-13T14:32:00.000Z,91.183,90.11,93.49
2023-09-13T14:37:00.000Z,91.085,90.02,93.38
2023-09-13T12:41:00.000Z,91.299,89.94,93.78
2023-09-13T12:46:00.000Z,91.424,89.89,94.21
2023-09-13T12:51:00.000Z,91.242,89.82,94.67
2023-09-13T12:56:00.000Z,91.354,89.89,94.35
2023-09-13T13:01:00.000Z,91.495,90.41,93.14
2023-09-13T13:06:00.000Z,91.165,90.36,92.59
2023-09-13T13:11:00.000Z,91.282,89.92,93.42
2023-09-13T13:16:00.000Z,91.208,89.81,94.12
2023-09-13T13:21:00.000Z,91.398,90.1,94.7
2023-09-13T13:26:00.000Z,90.973,90.04,91.67
2023-09-13T13:31:00.000Z,91.276,90.14,94.73
2023-09-13T13:36:00.000Z,91.365,90.12,94.57
2023-09-13T11:41:00.000Z,91.066,90.15,92.67
2023-09-13T11:46:00.000Z,91.284,90.15,92.54
2023-09-13T11:51:00.000Z,91.172,89.89,94.34
2023-09-13T11:56:00.000Z,91.372,90.21,94.62
2023-09-13T12:01:00.000Z,91.274,90.17,92.81
2023-09-13T12:06:00.000Z,91.347,90.26,92.89
2023-09-13T12:11:00.000Z,91.322,89.93,94.26
2023-09-13T12:16:00.000Z,91.409,90.35,95.09
2023-09-13T12:21:00.000Z,91.016,90.27,92.06
2023-09-13T12:26:00.000Z,91.307,90.33,94.82
2023-09-13T12:31:00.000Z,91.338,90.38,93.17
2023-09-13T12:36:00.000Z,91.535,90.45,95.25
2023-09-13T10:41:00.000Z,91.359,90.44,94.75
2023-09-13T10:46:00.000Z,91.307,90.39,92.97
2023-09-13T10:51:00.000Z,91.11,89.42,92.87
2023-09-13T10:56:00.000Z,91.297,89.89,93.88
2023-09-13T11:01:00.000Z,91.018,89.87,92.54
2023-09-13T11:06:00.000Z,91.179,90.17,94.65
2023-09-13T11:11:00.000Z,91.218,90.07,94.74
2023-09-13T11:16:00.000Z,90.903,90.3,91.55
2023-09-13T11:21:00.000Z,90.862,89.51,94.3
2023-09-13T11:26:00.000Z,91.477,90.53,94.25
2023-09-13T11:31:00.000Z,91.167,90,94.4
2023-09-13T11:36:00.000Z,90.934,89.77,92.35
2023-09-13T09:40:00.000Z,91.056,90.23,92.47
2023-09-13T09:45:00.000Z,91.23,89.8,94.21
2023-09-13T09:50:00.000Z,90.956,90.08,92.17
2023-09-13T09:55:00.000Z,90.982,89.9,94.56
2023-09-13T10:00:00.000Z,90.975,90.12,93.27
2023-09-13T10:05:00.000Z,92.403,91.03,93.97
2023-09-13T10:11:00.000Z,91.126,90.08,94.76
2023-09-13T10:16:00.000Z,90.941,90.37,91.67
2023-09-13T10:21:00.000Z,91.261,90.19,94.11
2023-09-13T10:26:00.000Z,91.21,89.31,94.04
2023-09-13T10:31:00.000Z,90.834,88.97,92.38
2023-09-13T10:36:00.000Z,91.211,90.02,93.49
2023-09-13T08:40:00.000Z,91.232,89.75,93.87
2023-09-13T08:45:00.000Z,90.728,89.99,91.83
2023-09-13T08:50:00.000Z,91.251,90.04,94.89
2023-09-13T08:55:00.000Z,91.389,90.4,94.73
2023-09-13T09:00:00.000Z,91.401,90,95.03
2023-09-13T09:05:00.000Z,91.262,90.31,92.6
2023-09-13T09:10:00.000Z,91.189,90.39,92.6
2023-09-13T09:15:00.000Z,91.325,90.1,94.81
2023-09-13T09:20:00.000Z,91.508,89.84,95.04
2023-09-13T09:25:00.000Z,91.385,89.96,95.41
2023-09-13T09:30:00.000Z,91.27,90.13,94.17
2023-09-13T09:35:00.000Z,91.306,90.37,94.4
2023-09-13T07:40:00.000Z,90.614,89.65,91.6
2023-09-13T07:45:00.000Z,90.726,89.61,93.12
2023-09-13T07:50:00.000Z,90.984,89.95,94.39
2023-09-13T07:55:00.000Z,91.026,89.59,92.74
2023-09-13T08:00:00.000Z,91.042,90.01,92.75
2023-09-13T08:05:00.000Z,90.963,89.87,93.49
2023-09-13T08:10:00.000Z,91.018,89.58,93.37
2023-09-13T08:15:00.000Z,91.275,89.96,93.65
2023-09-13T08:20:00.000Z,91.403,89.84,94.55
2023-09-13T08:25:00.000Z,91.127,89.6,93.8
2023-09-13T08:30:00.000Z,91.081,89.81,93.45
2023-09-13T08:35:00.000Z,91.351,89.94,92.92
2023-09-13T06:40:00.000Z,90.504,89.68,91.7
2023-09-13T06:45:00.000Z,91.025,89.52,94.98
2023-09-13T06:50:00.000Z,91.03,89.88,94.31
2023-09-13T06:55:00.000Z,90.945,89.54,93.74
2023-09-13T07:00:00.000Z,90.942,89.84,92.75
2023-09-13T07:05:00.000Z,90.897,89.89,93.5
2023-09-13T07:10:00.000Z,91.045,89.82,93.07
2023-09-13T07:15:00.000Z,90.937,89.33,92.5
2023-09-13T07:20:00.000Z,90.754,89.37,94.53
2023-09-13T07:25:00.000Z,90.916,89.58,94.59
2023-09-13T07:30:00.000Z,90.933,89.53,94.23
2023-09-13T07:35:00.000Z,91.327,89.6,95.55
2023-09-13T05:40:00.000Z,90.626,89.33,94.69
2023-09-13T05:45:00.000Z,90.718,88.63,94.17
2023-09-13T05:50:00.000Z,90.722,89.07,94.03
2023-09-13T05:55:00.000Z,90.898,89.27,93.46
2023-09-13T06:00:00.000Z,90.879,89.8,93.6
2023-09-13T06:05:00.000Z,90.806,89.28,93.32
2023-09-13T06:10:00.000Z,90.751,89.7,92.4
2023-09-13T06:15:00.000Z,90.828,89.38,94.51
2023-09-13T06:20:00.000Z,90.975,89.22,93.51
2023-09-13T06:25:00.000Z,90.737,89.55,94.11
2023-09-13T06:30:00.000Z,90.681,89.37,91.85
2023-09-13T06:35:00.000Z,90.845,89.68,94.04
2023-09-13T04:39:00.000Z,90.773,89.54,93.49
2023-09-13T04:44:00.000Z,90.929,89.98,93.45
2023-09-13T04:49:00.000Z,90.979,89.65,92.51
2023-09-13T04:54:00.000Z,91.083,89.73,94.71
2023-09-13T04:59:00.000Z,90.526,89.91,91.45
2023-09-13T05:05:00.000Z,90.598,89.59,93.6
2023-09-13T05:10:00.000Z,90.97,89.15,93.25
2023-09-13T05:15:00.000Z,91.013,89.52,93.15
2023-09-13T05:20:00.000Z,90.791,89.71,94.2
2023-09-13T05:25:00.000Z,90.78,89.26,93.54
2023-09-13T05:30:00.000Z,90.47,89.3,91.19
2023-09-13T05:35:00.000Z,90.692,89.53,93.01
2023-09-13T03:39:00.000Z,91.072,89.58,93.73
2023-09-13T03:44:00.000Z,90.965,89.84,94.39
2023-09-13T03:49:00.000Z,90.961,90.11,92.83
2023-09-13T03:54:00.000Z,91.025,89.2,93.71
2023-09-13T03:59:00.000Z,90.766,89.39,92.32
2023-09-13T04:04:00.000Z,90.812,89.32,93.64
2023-09-13T04:09:00.000Z,90.32,89.29,91.14
2023-09-13T04:14:00.000Z,91.099,89.82,94.27
2023-09-13T04:19:00.000Z,90.861,89.73,92.63
2023-09-13T04:24:00.000Z,90.933,89.32,93.16
2023-09-13T04:29:00.000Z,91.082,89.8,95.33
2023-09-13T04:34:00.000Z,91.093,90.33,92.92
2023-09-13T02:39:00.000Z,91.056,89.46,93.7
2023-09-13T02:44:00.000Z,91.285,90.3,92.96
2023-09-13T02:49:00.000Z,91.358,90.32,93.94
2023-09-13T02:54:00.000Z,90.997,89.91,94.18
2023-09-13T02:59:00.000Z,90.975,89.73,92.96
2023-09-13T03:04:00.000Z,90.859,89.87,91.41
2023-09-13T03:09:00.000Z,91.069,89.86,93.93
2023-09-13T03:14:00.000Z,90.968,89.33,93.1
2023-09-13T03:19:00.000Z,91.038,89.99,93.06
2023-09-13T03:24:00.000Z,91.196,90.31,94.72
2023-09-13T03:29:00.000Z,91.1,89.82,94.36
2023-09-13T03:34:00.000Z,91.149,89.89,94.18
2023-09-13T01:39:00.000Z,91.038,90.07,93.43
2023-09-13T01:44:00.000Z,91.082,90.01,93.84
2023-09-13T01:49:00.000Z,91.011,89.55,92.48
2023-09-13T01:54:00.000Z,91.067,90.06,92.53
2023-09-13T01:59:00.000Z,91.1,89.94,93.45
2023-09-13T02:04:00.000Z,91.236,89.97,94.17
2023-09-13T02:09:00.000Z,91.014,89.47,93.59
2023-09-13T02:14:00.000Z,91.259,89.78,94.94
2023-09-13T02:19:00.000Z,91.157,89.97,94.36
2023-09-13T02:24:00.000Z,91.132,89.99,94.11
2023-09-13T02:29:00.000Z,91.002,89.64,92.39
2023-09-13T02:34:00.000Z,90.937,89.24,93.07
2023-09-13T00:39:00.000Z,91.183,89.57,94.31
2023-09-13T00:44:00.000Z,90.815,90.11,92.17
2023-09-13T00:49:00.000Z,90.648,89.54,92.82
2023-09-13T00:54:00.000Z,90.823,89.72,93.9
2023-09-13T00:59:00.000Z,90.598,89.47,93.59
2023-09-13T01:04:00.000Z,90.857,89.7,93.92
2023-09-13T01:09:00.000Z,90.659,89.5,92.5
2023-09-13T01:14:00.000Z,90.562,89.36,94.42
2023-09-13T01:19:00.000Z,90.907,89.9,93.69
2023-09-13T01:24:00.000Z,90.989,89.96,94.21
2023-09-13T01:29:00.000Z,90.841,89.69,92.36
2023-09-13T01:34:00.000Z,91.124,90,93.25
2023-09-12T23:38:00.000Z,91.013,90.03,92.66
2023-09-12T23:43:00.000Z,91.207,90.03,92.78
2023-09-12T23:48:00.000Z,91.075,89.7,94.19
2023-09-12T23:53:00.000Z,91.058,89.85,93.62
2023-09-12T23:58:00.000Z,91.102,89.72,93.62
2023-09-13T00:03:00.000Z,90.891,90.15,91.62
2023-09-13T00:09:00.000Z,91.168,89.73,94.52
2023-09-13T00:14:00.000Z,90.886,89.96,93.9
2023-09-13T00:19:00.000Z,91.139,89.89,92.8
2023-09-13T00:24:00.000Z,91.061,89.76,94.25
2023-09-13T00:29:00.000Z,90.745,89.3,93.4
2023-09-13T00:34:00.000Z,90.959,90.19,94.24
2023-09-12T22:38:00.000Z,90.79,89.8,93.23
2023-09-12T22:43:00.000Z,90.864,89.89,93.77
2023-09-12T22:48:00.000Z,90.708,89.01,93.53
2023-09-12T22:53:00.000Z,90.895,89.56,93.98
2023-09-12T22:58:00.000Z,90.828,89.6,93.21
2023-09-12T23:03:00.000Z,90.949,89.31,93.93
2023-09-12T23:08:00.000Z,90.653,89.46,92.73
2023-09-12T23:13:00.000Z,90.954,90.07,93.69
2023-09-12T23:18:00.000Z,90.96,89.86,93.22
2023-09-12T23:23:00.000Z,90.635,89.64,92.85
2023-09-12T23:28:00.000Z,90.526,88.84,91.31
2023-09-12T23:33:00.000Z,90.845,89.35,93.83
2023-09-12T21:38:00.000Z,90.801,89.09,93.44
2023-09-12T21:43:00.000Z,90.971,89.87,92.78
2023-09-12T21:48:00.000Z,90.849,89.33,93.84
2023-09-12T21:53:00.000Z,91.078,90.03,94.63
2023-09-12T21:58:00.000Z,90.85,89.48,93.23
2023-09-12T22:03:00.000Z,90.575,89.09,93.03
2023-09-12T22:08:00.000Z,90.734,89.46,93.32
2023-09-12T22:13:00.000Z,90.942,90.03,93.74
2023-09-12T22:18:00.000Z,90.582,89.26,93.53
2023-09-12T22:23:00.000Z,90.602,89.33,91.94
2023-09-12T22:28:00.000Z,90.859,89.81,93.66
2023-09-12T22:33:00.000Z,90.67,89.49,93.09
2023-09-12T20:38:00.000Z,90.677,89.7,93.85
2023-09-12T20:43:00.000Z,90.679,89.17,93.37
2023-09-12T20:48:00.000Z,90.405,88.88,93.13
2023-09-12T20:53:00.000Z,90.93,89.5,94.05
2023-09-12T20:58:00.000Z,90.526,87.87,92.55
2023-09-12T21:03:00.000Z,90.617,89.56,92.57
2023-09-12T21:08:00.000Z,90.611,89.37,92.72
2023-09-12T21:13:00.000Z,90.653,89.3,93.63
2023-09-12T21:18:00.000Z,90.686,89.73,91.45
2023-09-12T21:23:00.000Z,90.754,89.38,94.43
2023-09-12T21:28:00.000Z,91.23,89.52,94.16
2023-09-12T21:33:00.000Z,91.091,89.81,94.79
2023-09-12T19:38:00.000Z,91.249,90.09,94.38
2023-09-12T19:43:00.000Z,90.861,89.12,93.82
2023-09-12T19:48:00.000Z,91.156,89.11,93.41
2023-09-12T19:53:00.000Z,90.886,89.72,93.24
2023-09-12T19:58:00.000Z,90.942,89.63,93.78
2023-09-12T20:03:00.000Z,90.876,89.07,94.27
2023-09-12T20:08:00.000Z,91.035,89.19,94.11
2023-09-12T20:13:00.000Z,90.697,89.56,92.92
2023-09-12T20:18:00.000Z,90.28,89.47,90.86
2023-09-12T20:23:00.000Z,91.027,89.69,93.44
2023-09-12T20:28:00.000Z,90.862,89.43,93.02
2023-09-12T20:33:00.000Z,90.91,89.54,93.85
2023-09-12T18:37:00.000Z,90.947,89.57,92.65
2023-09-12T18:42:00.000Z,90.751,89.38,92.92
2023-09-12T18:47:00.000Z,90.947,89.88,93.59
2023-09-12T18:52:00.000Z,91.112,89.59,94.02
2023-09-12T18:57:00.000Z,90.674,89.59,91.8
2023-09-12T19:02:00.000Z,90.907,89.48,94.5
2023-09-12T19:07:00.000Z,91.12,89.8,93.04
2023-09-12T19:13:00.000Z,90.79,89.17,94.1
2023-09-12T19:18:00.000Z,90.802,89.35,92.85
2023-09-12T19:23:00.000Z,90.953,89.69,92.76
2023-09-12T19:28:00.000Z,90.464,89.37,92.79
2023-09-12T19:33:00.000Z,90.913,89.1,93.92
2023-09-12T17:37:00.000Z,90.768,88.74,93.61
2023-09-12T17:42:00.000Z,90.97,89.85,94.5
2023-09-12T17:47:00.000Z,90.822,89.45,94.65
2023-09-12T17:52:00.000Z,90.683,89.5,91.39
2023-09-12T17:57:00.000Z,90.641,89.14,94.1
2023-09-12T18:02:00.000Z,90.728,89.74,92.36
2023-09-12T18:07:00.000Z,90.845,89.55,93.02
2023-09-12T18:12:00.000Z,90.675,89.06,92.42
2023-09-12T18:17:00.000Z,90.711,89.56,92.64
2023-09-12T18:22:00.000Z,90.893,89.22,92.72
2023-09-12T18:27:00.000Z,90.93,89.06,93.72
2023-09-12T18:32:00.000Z,91.048,89.82,94.75
2023-09-12T16:37:00.000Z,90.604,89.13,93.8
2023-09-12T16:42:00.000Z,91.171,89.59,94.6
2023-09-12T16:47:00.000Z,90.679,89.9,91.62
2023-09-12T16:52:00.000Z,90.927,89.63,94.13
2023-09-12T16:57:00.000Z,90.842,90.04,92.51
2023-09-12T17:02:00.000Z,90.746,89.54,93.85
2023-09-12T17:07:00.000Z,90.929,89.25,93.78
2023-09-12T17:12:00.000Z,90.846,89.47,93.18
2023-09-12T17:17:00.000Z,90.742,89.82,93.63
2023-09-12T17:22:00.000Z,90.899,89.79,93.4
2023-09-12T17:27:00.000Z,90.829,89.02,93.5
2023-09-12T17:32:00.000Z,90.477,89.2,92.72
2023-09-12T15:37:00.000Z,90.891,89.91,93.07
2023-09-12T15:42:00.000Z,90.602,89.18,92.14
2023-09-12T15:47:00.000Z,90.891,89.74,93.84
2023-09-12T15:52:00.000Z,90.743,89.38,93.48
2023-09-12T15:57:00.000Z,90.79,88.42,93.03
2023-09-12T16:02:00.000Z,90.789,89.28,93.12
2023-09-12T16:07:00.000Z,91.04,90.35,92.45
2023-09-12T16:12:00.000Z,90.995,89.45,94.78
2023-09-12T16:17:00.000Z,90.811,88.82,94.32
2023-09-12T16:22:00.000Z,90.639,88.54,92.83
2023-09-12T16:27:00.000Z,90.849,89.56,92.59
2023-09-12T16:32:00.000Z,90.758,89.18,92.83
2023-09-12T14:37:00.000Z,90.626,89.58,92.54
2023-09-12T14:42:00.000Z,90.916,90.04,92.87
2023-09-12T14:47:00.000Z,90.946,89.42,93.23
2023-09-12T14:52:00.000Z,90.972,89.36,93.09
2023-09-12T14:57:00.000Z,90.816,89.21,94.05
2023-09-12T15:02:00.000Z,91.029,89.58,94.18
2023-09-12T15:07:00.000Z,90.85,89.28,93.83
2023-09-12T15:12:00.000Z,90.896,89.93,92.62
2023-09-12T15:17:00.000Z,90.726,89.05,94.26
2023-09-12T15:22:00.000Z,90.9,89.15,94.26
2023-09-12T15:27:00.000Z,91.038,89.85,93.36
2023-09-12T15:32:00.000Z,91.121,90.26,92.55
2023-09-12T13:36:00.000Z,91.049,89.68,94.56
2023-09-12T13:41:00.000Z,91.017,89.87,92.69
2023-09-12T13:46:00.000Z,90.905,89.85,92.14
2023-09-12T13:51:00.000Z,91.014,89.56,92.7
2023-09-12T13:56:00.000Z,90.929,89.43,93.96
2023-09-12T14:01:00.000Z,90.972,89.22,93.75
2023-09-12T14:06:00.000Z,90.877,89.72,92.56
2023-09-12T14:11:00.000Z,91.039,90.08,91.86
2023-09-12T14:17:00.000Z,91.014,89.38,93.5
2023-09-12T14:22:00.000Z,90.764,89.26,92.61
2023-09-12T14:27:00.000Z,91.15,89.77,93.03
2023-09-12T14:32:00.000Z,90.89,90.37,92.02
2023-09-12T12:36:00.000Z,90.981,89.87,94.01
2023-09-12T12:41:00.000Z,91.055,89.86,93.21
2023-09-12T12:46:00.000Z,90.933,90.38,93.02
2023-09-12T12:51:00.000Z,90.831,89.26,94.89
2023-09-12T12:56:00.000Z,90.91,88.87,92.13
2023-09-12T13:01:00.000Z,90.78,89.69,92.49
2023-09-12T13:06:00.000Z,91.037,89.89,94.42
2023-09-12T13:11:00.000Z,91.066,89.93,93.37
2023-09-12T13:16:00.000Z,90.698,89.05,91.75
2023-09-12T13:21:00.000Z,90.853,89.31,93.27
2023-09-12T13:26:00.000Z,90.996,88.87,93.63
2023-09-12T13:31:00.000Z,90.991,88.78,95.29
2023-09-12T11:36:00.000Z,90.242,89.34,93.57
2023-09-12T11:41:00.000Z,91.126,89.59,94.75
2023-09-12T11:46:00.000Z,90.714,89.47,93.37
2023-09-12T11:51:00.000Z,90.749,89.01,92.46
2023-09-12T11:56:00.000Z,90.892,89.75,94.44
2023-09-12T12:01:00.000Z,90.767,89.16,94.22
2023-09-12T12:06:00.000Z,90.586,89.77,91.84
2023-09-12T12:11:00.000Z,90.724,89.13,94.12
2023-09-12T12:16:00.000Z,90.85,89.43,92.9
2023-09-12T12:21:00.000Z,90.688,89.41,92.3
2023-09-12T12:26:00.000Z,90.601,89.39,93.78
2023-09-12T12:31:00.000Z,91.16,89.98,93.5
2023-09-12T10:36:00.000Z,90.897,89.57,94.27
2023-09-12T10:41:00.000Z,91.092,89.73,92.77
2023-09-12T10:46:00.000Z,90.821,89.8,94.35
2023-09-12T10:51:00.000Z,90.948,89.73,94.66
2023-09-12T10:56:00.000Z,90.576,89.24,91.34
2023-09-12T11:01:00.000Z,91.303,90.1,95.1
2023-09-12T11:06:00.000Z,90.901,89.85,92.46
2023-09-12T11:11:00.000Z,90.784,89.77,92.69
2023-09-12T11:16:00.000Z,90.885,89.4,94.72
2023-09-12T11:21:00.000Z,90.6,88.6,93.51
2023-09-12T11:26:00.000Z,91.069,90.26,94.04
2023-09-12T11:31:00.000Z,90.609,89.5,92.31
2023-09-12T09:36:00.000Z,90.745,89.55,92.51
2023-09-12T09:41:00.000Z,90.532,89.53,91.93
2023-09-12T09:46:00.000Z,90.258,88.99,91.4
2023-09-12T09:51:00.000Z,90.302,88.72,91.95
2023-09-12T09:56:00.000Z,90.625,88.65,94.16
2023-09-12T10:01:00.000Z,90.589,89.25,93.97
2023-09-12T10:06:00.000Z,90.51,89.38,94.04
2023-09-12T10:11:00.000Z,90.927,89.82,92.6
2023-09-12T10:16:00.000Z,90.619,89.11,92.43
2023-09-12T10:21:00.000Z,90.847,89.88,93.31
2023-09-12T10:26:00.000Z,90.915,89.99,93.77
2023-09-12T10:31:00.000Z,90.847,89.47,94.16
2023-09-12T08:35:00.000Z,90.537,89.54,91.45
2023-09-12T08:40:00.000Z,90.897,89.78,94.93
2023-09-12T08:45:00.000Z,90.67,89.37,92.96
2023-09-12T08:50:00.000Z,90.758,88.78,93.58
2023-09-12T08:55:00.000Z,90.595,89.53,94.47
2023-09-12T09:00:00.000Z,90.723,89.48,94.66
2023-09-12T09:05:00.000Z,90.695,89.55,93.7
2023-09-12T09:10:00.000Z,90.553,89.13,92.04
2023-09-12T09:15:00.000Z,90.537,89.54,91.41
2023-09-12T09:21:00.000Z,90.547,88.97,92.58
2023-09-12T09:26:00.000Z,90.922,90.11,95.21
2023-09-12T09:31:00.000Z,90.604,89.45,93.12
2023-09-12T07:35:00.000Z,90.791,89.77,93.24
2023-09-12T07:40:00.000Z,90.665,89.83,92.76
2023-09-12T07:45:00.000Z,90.746,89.75,94.19
2023-09-12T07:50:00.000Z,90.691,89.22,93.97
2023-09-12T07:55:00.000Z,90.365,89.22,93.11
2023-09-12T08:00:00.000Z,90.712,89.68,91.39
2023-09-12T08:05:00.000Z,90.364,88.94,92.66
2023-09-12T08:10:00.000Z,90.835,89.55,92.54
2023-09-12T08:15:00.000Z,90.694,89.46,92.1
2023-09-12T08:20:00.000Z,90.506,89.1,91.85
2023-09-12T08:25:00.000Z,90.839,89.81,93.87
2023-09-12T08:30:00.000Z,90.587,89.12,94.35
2023-09-12T06:35:00.000Z,90.684,89.24,92.13
2023-09-12T06:40:00.000Z,90.701,89.19,94.41
2023-09-12T06:45:00.000Z,90.758,89.61,93.91
2023-09-12T06:50:00.000Z,90.559,89.37,93.32
2023-09-12T06:55:00.000Z,90.528,88.68,92.15
2023-09-12T07:00:00.000Z,90.623,89.43,93.89
2023-09-12T07:05:00.000Z,90.703,89.61,94.63
2023-09-12T07:10:00.000Z,90.442,89.4,91.68
2023-09-12T07:15:00.000Z,90.605,89.4,93.7
2023-09-12T07:20:00.000Z,90.544,89.15,94.6
2023-09-12T07:25:00.000Z,90.67,89.56,93.14
2023-09-12T07:30:00.000Z,90.484,89.7,91.38
2023-09-12T05:35:00.000Z,90.554,89.41,94.33
2023-09-12T05:40:00.000Z,90.482,89.34,94.15
2023-09-12T05:45:00.000Z,90.454,89.32,93.38
2023-09-12T05:50:00.000Z,90.609,89.27,92.71
2023-09-12T05:55:00.000Z,90.415,88.97,92.52
2023-09-12T06:00:00.000Z,90.441,88.81,92.95
2023-09-12T06:05:00.000Z,90.439,88.65,92.2
2023-09-12T06:10:00.000Z,90.635,89.32,92.46
2023-09-12T06:15:00.000Z,90.725,89.64,94.14
2023-09-12T06:20:00.000Z,90.208,89.42,90.82
2023-09-12T06:25:00.000Z,90.564,89.53,93.45
2023-09-12T06:30:00.000Z,90.817,89.9,92.61
2023-09-12T04:35:00.000Z,90.324,88.74,92.24
2023-09-12T04:40:00.000Z,90.395,89.43,93.8
2023-09-12T04:45:00.000Z,90.659,89.49,94.22
2023-09-12T04:50:00.000Z,90.472,88.55,92.58
2023-09-12T04:55:00.000Z,90.454,89.17,92.62
2023-09-12T05:00:00.000Z,90.766,89.28,92.14
2023-09-12T05:05:00.000Z,90.599,89.42,93.37
2023-09-12T05:10:00.000Z,90.55,88.71,93.62
2023-09-12T05:15:00.000Z,90.358,89.17,91.3
2023-09-12T05:20:00.000Z,90.403,89.35,91.75
2023-09-12T05:25:00.000Z,90.197,89.08,92.05
2023-09-12T05:30:00.000Z,90.484,89.51,91.79
2023-09-12T03:34:00.000Z,90.651,89.45,92.33
2023-09-12T03:39:00.000Z,90.722,89.05,94.48
2023-09-12T03:44:00.000Z,90.847,89.54,92.77
2023-09-12T03:49:00.000Z,90.267,89.35,91.03
2023-09-12T03:54:00.000Z,90.369,88.7,91.81
2023-09-12T03:59:00.000Z,90.549,88.76,93.91
2023-09-12T04:04:00.000Z,90.507,88.89,93.67
2023-09-12T04:09:00.000Z,90.362,88.73,92.87
2023-09-12T04:14:00.000Z,90.569,89.19,92.8
2023-09-12T04:19:00.000Z,90.588,89.67,92.14
2023-09-12T04:24:00.000Z,90.699,89.57,93.93
2023-09-12T04:30:00.000Z,90.285,88.83,92.49
2023-09-12T02:34:00.000Z,90.679,89.06,92.8
2023-09-12T02:39:00.000Z,90.687,89.38,94.28
2023-09-12T02:44:00.000Z,90.198,88.96,91.2
2023-09-12T02:49:00.000Z,90.832,89.85,93.94
2023-09-12T02:54:00.000Z,90.582,88.95,94.05
2023-09-12T02:59:00.000Z,90.882,89.83,93.95
2023-09-12T03:04:00.000Z,90.984,89.67,92.95
2023-09-12T03:09:00.000Z,90.729,88.79,93.5
2023-09-12T03:14:00.000Z,90.688,89.82,92.75
2023-09-12T03:19:00.000Z,90.888,89.5,93.68
2023-09-12T03:24:00.000Z,90.628,89.12,94.5
2023-09-12T03:29:00.000Z,90.915,89.44,94.98
2023-09-12T01:34:00.000Z,90.559,89.58,92.12
2023-09-12T01:39:00.000Z,90.772,89.5,94.34
2023-09-12T01:44:00.000Z,91.102,89.82,93.77
2023-09-12T01:49:00.000Z,90.625,89.37,92.68
2023-09-12T01:54:00.000Z,90.955,89.88,94.77
2023-09-12T01:59:00.000Z,91.091,90.06,93.92
2023-09-12T02:04:00.000Z,90.924,89.51,94.8
2023-09-12T02:09:00.000Z,90.794,89.62,92.84
2023-09-12T02:14:00.000Z,90.739,88.79,92.72
2023-09-12T02:19:00.000Z,91.076,89.81,93.98
2023-09-12T02:24:00.000Z,90.957,89.33,93.76
2023-09-12T02:29:00.000Z,90.701,89.62,93.94
2023-09-12T00:34:00.000Z,90.556,89.46,93.4
2023-09-12T00:39:00.000Z,90.626,89.44,93.09
2023-09-12T00:44:00.000Z,90.367,89.03,93.91
2023-09-12T00:49:00.000Z,90.537,89.63,93.66
2023-09-12T00:54:00.000Z,90.287,88.98,94.13
2023-09-12T00:59:00.000Z,90.389,88.98,93.77
2023-09-12T01:04:00.000Z,90.624,89.88,93.08
2023-09-12T01:09:00.000Z,90.478,88.84,93.96
2023-09-12T01:14:00.000Z,90.71,89.47,93.05
2023-09-12T01:19:00.000Z,90.812,89.55,93.61
2023-09-12T01:24:00.000Z,90.625,89.17,93.12
2023-09-12T01:29:00.000Z,90.938,89.92,92.44
2023-09-11T23:34:00.000Z,90.46,89.09,92.75
2023-09-11T23:39:00.000Z,90.489,88.93,94.23
2023-09-11T23:44:00.000Z,90.276,88.81,93.38
2023-09-11T23:49:00.000Z,90.279,88.56,94.04
2023-09-11T23:54:00.000Z,90.584,89.68,92.95
2023-09-11T23:59:00.000Z,90.488,89.01,92.54
2023-09-12T00:04:00.000Z,90.532,89.05,94.32
2023-09-12T00:09:00.000Z,90.609,89.39,93.74
2023-09-12T00:14:00.000Z,90.576,89.24,94.53
2023-09-12T00:19:00.000Z,90.659,88.87,93.96
2023-09-12T00:24:00.000Z,90.257,89.58,90.84
2023-09-12T00:29:00.000Z,90.215,88.14,92.46
2023-09-11T22:33:00.000Z,90.621,89.41,92.69
2023-09-11T22:38:00.000Z,90.213,88.62,92.73
2023-09-11T22:43:00.000Z,90.641,89.6,93.09
2023-09-11T22:48:00.000Z,90.644,89.41,93.33
2023-09-11T22:53:00.000Z,90.316,88.9,93.9
2023-09-11T22:58:00.000Z,90.728,89.74,94.06
2023-09-11T23:03:00.000Z,90.397,89.65,91.01
2023-09-11T23:08:00.000Z,90.522,89.29,92.83
2023-09-11T23:13:00.000Z,90.595,88.64,94.79
2023-09-11T23:18:00.000Z,90.518,88.23,94.27
2023-09-11T23:23:00.000Z,90.29,88.77,93.15
2023-09-11T23:28:00.000Z,90.555,89.44,93.95
2023-09-11T21:33:00.000Z,90.239,88.93,93.44
2023-09-11T21:38:00.000Z,90.248,89.33,92.75
2023-09-11T21:43:00.000Z,90.307,89.11,92.42
2023-09-11T21:48:00.000Z,90.374,89.26,93.48
2023-09-11T21:53:00.000Z,90.118,89.17,91.28
2023-09-11T21:58:00.000Z,90.322,89.3,93.66
2023-09-11T22:03:00.000Z,90.437,89.25,92.41
2023-09-11T22:08:00.000Z,90.615,89.52,92.03
2023-09-11T22:13:00.000Z,90.258,89.15,94.02
2023-09-11T22:18:00.000Z,90.554,89.29,92.87
